7d2c7bd7-e3bc-44cc-ae87-2a14b258cbe6,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""5C0D0C30-9F40-461F-AB2B-1E88B7CBA078"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:203507"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,203507,,,Herb,,,,,USA,,Manatee Co.,,,,,24,27.5,-82.2833,,"{""habit"":""To 1 m tall; occasional.""}",,,,,,,,1990-10-24,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Mesic flatwoods.,Plantae | Monocots | Poaceae,USA | Florida | Manatee Co.,,,70599,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Lake Manatee State Recreation Area, Burn zone 1. T34S, R20E, Sec. 31.",,,,,,,,,,,,10,Lake Manatee State Recreation Area,,,,,ICN,,,5C0D0C30-9F40-461F-AB2B-1E88B7CBA078,,,,,,,,,,,,,Monocots,,,,LM0008,J. Weber,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Burn zone 1. T34S, R20E, Sec. 31.",,,,,,1990,,,,,,,,,,,,
a1f11401-09ef-41cc-9982-743a7b63dc55,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""27C26DA2-053D-4671-BB5D-2C7D52DEB98C"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:89701"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,89701,,,Herb,,,,,USA,,Jasper Co.,,,,Mar 1986,24,,,,,,,,,,,,1969-09-24,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,,Plantae | Monocots | Poaceae,USA | South Carolina | Jasper Co.,,,181884,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Tillman Ridge, 7.4 mi. NW of Tillman on C-119.",,,,,,,,,,,,9,,,,,,ICN,,,27C26DA2-053D-4671-BB5D-2C7D52DEB98C,,,,,,,,,,,,,Monocots,,,,2764,"S. W. Leonard, A. E. Radford",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,South Carolina,,,,species,,,,,,,,,,,"Tillman Ridge, 7.4 mi. NW of Tillman on C-119.",,,,,,1969,,,,,,,,,,,,
e139363f-dd2d-41d6-a3ad-7144d6906ce8,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""BAD8BD46-DC76-4F8D-AC48-DD958AE67647"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:136151"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,136151,,,Herb,,,,,USA,,Chatham Co.,,,,Mar 1986,13,,,,,,,,,,,,1959-09-13,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Sandy roadside.,Plantae | Monocots | Poaceae,USA | Georgia | Chatham Co.,,,181886,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Savannah, 7 mi. W on 204.",,,,,,,,,,,,9,,,,,,ICN,,,BAD8BD46-DC76-4F8D-AC48-DD958AE67647,,,,,,,,,,,,,Monocots,,,,327,G. R. Swank,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Georgia,,,,species,,,,,,,,,,,"Savannah, 7 mi. W on 204.",,,,,,1959,,,,,,,,,,,,
50d06de1-1cd5-47a6-9aa3-832458cfe161,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""2D9032F2-34B5-4FF8-B90A-B23CA52F1E09"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:229076"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,229076,,,Herb,,,,,USA,,Duval Co.,,,,,15,30.1322,-81.5392,,,,,,,,,,1992-10-15,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Powerline r-o-w through sandhills.,Plantae | Monocots | Poaceae,USA | Florida | Duval Co.,,,70415,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Julington - Durbin Peninsula; powerline r-o-w; ca. 0.3 air mi. ESE of Old Augustine Road bridge over I-95, ca. 1.4 air mi. WSW of Bayard; ca. 18 air mi. SE of Jacksonville. T4S, R28E, Sec. 19, W½ of SW¼ and Sec. 30, W½ of NW¼.",,,,,,,,,,,,10,,,,,,ICN,,,2D9032F2-34B5-4FF8-B90A-B23CA52F1E09,,,,,,,,,,,,,Monocots,,,,21133,"S. L. Orzell, E.L. Bridges",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,20-30 ft,,,,"Julington - Durbin Peninsula; powerline r-o-w; ca. 0.3 air mi. ESE of Old Augustine Road bridge over I-95, ca. 1.4 air mi. WSW of Bayard; ca. 18 air mi. SE of Jacksonville. T4S, R28E, Sec. 19, W½ of SW¼ and Sec. 30, W½ of NW¼.",,,,,,1992,,,,,,,,,,,,
645594e4-838c-49a5-8961-1eea2c22a92c,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""F8E06145-9E1B-4C8B-ACBF-0E4FCE40A3F1"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:291014"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,291014,,,Herb,,,,,USA,,Hillsborough Co.,,,,,09,28,-82,,,,,,,,,,2002-10-09,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Sandhill.,Plantae | Monocots | Poaceae,USA | Florida | Hillsborough Co.,,,221949,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"University of South Florida Ecological Research Area, E portion of sandhill burn area.",,,,,,,,,,,,10,University of South Florida Ecological Research Area,,,,,ICN,,,F8E06145-9E1B-4C8B-ACBF-0E4FCE40A3F1,,,,,,,,,,,,,Monocots,,,,405,"J. M. Kunzer, A.C. Schmidt, E.M. Ferguson",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,E portion of sandhill burn area.,,,,,,2002,,,,,,,,,,,,
244c8b33-f9ed-4a76-a2d6-da2b616ef42e,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""E6B4FE1F-5A2F-4529-8F84-C1C33FD59464"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:53603"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,53603,,,Herb,,,,,USA,,Collier Co.,,,,Mar 1986,10,26.142,-81.7948,,"{""habit"":""Spikes secund; awn twice geniculate.""}",,,,,,,,1962-10-10,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Margin of sand scrub.,Plantae | Monocots | Poaceae,USA | Florida | Collier Co.,,,70413,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Ca. 9 mi. S of Naples, off US 41.",,,,,,,,,,,,10,,,,,,ICN,,,E6B4FE1F-5A2F-4529-8F84-C1C33FD59464,,,,,,,,,,,,,Monocots,,,,9084,"G. R. Cooley, R.J. Eaton, O.K. Lakela",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Ca. 9 mi. S of Naples, off US 41.",,,,,,1962,,,,,,,,,,,,
7217a42d-08d5-4b18-946d-b3e5669aeb6c,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""B39664B8-B9FB-453D-9CDF-6CB7319316FF"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:160733"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,160733,,,Herb,,,,,USA,,Highlands Co.,,,,Mar 1986,02,27.4956,-81.4409,,"{""habit"":""In large clumps.""}",,,,,,,,1981-10-02,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,In sandy soil on the edge of an orange [Citrus] grove.,Plantae | Monocots | Poaceae,USA | Florida | Highlands Co.,,,70440,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Off US 27, S of Sebring.",,,,,,,,,,,,10,,,,,,ICN,,,B39664B8-B9FB-453D-9CDF-6CB7319316FF,,,,,,,,,,,,,Monocots,,,,52710,"D. S. Correll, H.B. Correll",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Off US 27, S of Sebring.",,,,,,1981,,,,,,,,,,,,
b50ca88e-37a8-4eb8-bc52-cd17790208cd,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""355957DB-AF2A-4AA7-8D43-E60D0D7B99D3"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:24809"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,24809,,,Herb,,,,,USA,,Osceola Co.,,,,Mar 1986,14,28.242,-81.5667,,,,,,,,,,1960-10-14,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,"Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhill with Quercus geminata, Q. laevis, Carya floridana, Crataegus, Chrysopsis, Liatris, Aristida, Balduina, Carphephorus, Penstemon, Andropogon, Polygonella and Pinus clausa.",Plantae | Monocots | Poaceae,USA | Florida | Osceola Co.,,,70417,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Ca. 5 mi. NW of Loughman, S of Bunker Hill by ca. 1.3 mi.",,,,,,,,,,,,10,,,,,,ICN,,,355957DB-AF2A-4AA7-8D43-E60D0D7B99D3,Duplicate verified by J.R. Swallen.,,,,,,,,,,,,Monocots,,,,10426,"J. D. Ray, Jr., O.K. Lakela, J. Patman",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Ca. 5 mi. NW of Loughman, S of Bunker Hill by ca. 1.3 mi.",,,,,,1960,,,,,,,,,,,,
1c36bc0f-7880-4c5b-a761-254b2f47ebe6,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""61FA4A67-E37F-427B-B145-D7A2DEC87D39"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:135204"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,135204,,,Herb,,,,,USA,,Hillsborough Co.,,,,Mar 1986,29,28,-82,,"{""habit"":""Frequent; brown flowers.""}",,,,,,,,1977-09-29,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Pinewoods and turkey oaks [Quercus laevis].,Plantae | Monocots | Poaceae,USA | Florida | Hillsborough Co.,,,70458,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,University of South Florida Ecological Area.,,,,,,,,,,,,9,,,,,,ICN,,,61FA4A67-E37F-427B-B145-D7A2DEC87D39,,,,,,,,,,,,,Monocots,,,,8,S. Funk,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,University of South Florida Ecological Area.,,,,,,1977,,,,,,,,,,,,
ccd827b0-837a-475c-b2f1-e4ae5450d3bf,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""2A8454A4-7846-4AED-8CBD-8947529C956B"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:252866"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,252866,,,Herb,,,,,USA,,Brevard Co.,,,,,13,,,,,,,,,,,,2004-10-13,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Scrub ridge.,Plantae | Monocots | Poaceae,USA | Florida | Brevard Co.,,,70485,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Enchanted Forest Sanctuary, N of FL 405, W of US 1; along the E side of Ridge Trail.",,,,,,,,,,,,10,Enchanted Forest Sanctuary,,,,,ICN,,,2A8454A4-7846-4AED-8CBD-8947529C956B,,,,,,,,,,,,,Monocots,,,,04-573,"P. A. Schmalzer, T.E. Foster",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"N of FL 405, W of US 1; along the E side of Ridge Trail.",,,,,,2004,,,,,,,,,,,,
a666e8ed-c264-4798-b8a2-c475757f6ba1,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""6D93E85B-05B5-4389-89CE-3E80AE8A2549"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:188794"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,188794,,,Herb,,,,,USA,,Okeechobee Co.,,,,,26,28.7833,-81.05,,,,,,,,,,1985-09-26,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Dry pineland.,Plantae | Monocots | Poaceae,USA | Florida | Okeechobee Co.,,,70486,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"2.1 mi. SW of the Osceola County line on US 441. T35S, R35E, Sec. 7.",,,,,,,,,,,,9,,,,,,ICN,,,6D93E85B-05B5-4389-89CE-3E80AE8A2549,,,,,,,,,,,,,Monocots,,,,10057,"R. P. Wunderlin, B.F. Hansen, C. vanHoek",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"2.1 mi. SW of the Osceola County line on US 441. T35S, R35E, Sec. 7.",,,,,,1985,,,,,,,,,,,,
f2fedfe7-88eb-4353-958d-fbdebd18e203,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""7847D1EC-215D-44E9-8490-25D89981B186"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:246100"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,246100,,,Herb,,,,,USA,,Sarasota Co.,,,,,08,27.1175,-82.3278,,,,,,,,,,2007-10-08,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Scrubby flatwoods.,Plantae | Monocots | Poaceae,USA | Florida | Sarasota Co.,,,70441,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Deer Prairie Creek Preserve, Churchill Ranch on Border Road, ca. 2.3 km ENE of the I-75 and C-777 (River Road) junction. T39S, R20E, Sec. 5.",,,,,,,,,,,,10,Deer Prairie Creek Preserve,,,,,ICN,,,7847D1EC-215D-44E9-8490-25D89981B186,,,,,,,,,,,,,Monocots,,,,425,A. R. Franck,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Churchill Ranch on Border Road, ca. 2.3 km ENE of the I-75 and C-777 (River Road) junction. T39S, R20E, Sec. 5.",,,,,,2007,,,,,,,,,,,,
55c605e1-e0ca-4bed-949c-9ebf906da548,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""2EFF2B44-F1BF-4A65-B833-60969DC3DAB2"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:256074"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,256074,,,Herb,,,,,USA,,Charlotte Co.,,,,,30,26.9978,-81.9811,,,,,,,,,,2010-10-30,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Powerline right-of-way through flatwoods.,Plantae | Monocots | Poaceae,USA | Florida | Charlotte Co.,,,86828,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Prairie/Shell Creek (Southwest Florida Water Management District property); 2.2 km W of US 17, 0.2 km S of Royal Palm Drive.",,,,,,,,,,,,10,,,,,,ICN,,,2EFF2B44-F1BF-4A65-B833-60969DC3DAB2,,,,,,,,,,,,,Monocots,,,,2400,A. R. Franck,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Prairie/Shell Creek (Southwest Florida Water Management District property); 2.2 km W of US 17, 0.2 km S of Royal Palm Drive.",,,,,,2010,,,,,,,,,,,,
b674322c-4149-4f5c-ac29-66e809449682,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""F995AFE4-DF37-4194-B26D-BC358FD762D4"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:211577"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,211577,,,Herb,,,,,USA,,Lake Co.,,,,,09,28.6833,-81.5333,,,,,,,,,,1992-10-09,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,,Plantae | Monocots | Poaceae,USA | Florida | Lake Co.,,,70596,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,Mt. Plymouth.,,,,,,,,,,,,10,,,,,,ICN,,,F995AFE4-DF37-4194-B26D-BC358FD762D4,,,,,,,,,,,,,Monocots,,,,s.n.,"R. F. Daubenmire, J. Daubenmire",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,Mt. Plymouth.,,,,,,1992,,,,,,,,,,,,
8949b62b-d516-4f2b-a2a9-767c37d1ba34,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""5ED590C3-4758-465E-8786-343E308AC100"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:132571"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,132571,,,Herb,,,,,USA,,Charlotte Co.,,,,Mar 1986,27,,,,"{""habit"":""1 m tall.""}",,,,,,,,1977-11-27,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Roadside ditch.,Plantae | Monocots | Poaceae,USA | Florida | Charlotte Co.,,,70479,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,25 [?] S on FL 31.,,,,,,,,,,,,11,,,,,,ICN,,,5ED590C3-4758-465E-8786-343E308AC100,,,,,,,,,,,,,Monocots,,,,132,A. Fulton,,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,25 [?] S on FL 31.,,,,,,1977,,,,,,,,,,,,
788c1c8a-716c-46dd-94cc-fb573c6ed38e,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""1EC39A97-450F-4606-B58D-0C9B56603F9D"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:239345"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,239345,,,Herb,,,,,USA,,Miami-Dade Co.,,,,,09,25.6239,-80.3083,,,,,,,,,,1994-09-09,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Pine rockland savanna.,Plantae | Monocots | Poaceae,USA | Florida | Miami-Dade Co.,,,70407,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Ca. 0.5 mi. S of the SW 152 Street (Coral Reef Drive) and SW 72 Avenue junction, ca. 0.2 mi. E of Old Cutler Road, ca. 3 air mi. NE of Perrine; Deering Estate. T55S, R40E, Sec. 26, SW¼ of NE¼.",,,,,,,,,,,,9,,,,,,ICN,,,1EC39A97-450F-4606-B58D-0C9B56603F9D,,,,,,,,,,,,,Monocots,,,,23182,"S. L. Orzell, E.L. Bridges",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Ca. 0.5 mi. S of the SW 152 Street (Coral Reef Drive) and SW 72 Avenue junction, ca. 0.2 mi. E of Old Cutler Road, ca. 3 air mi. NE of Perrine; Deering Estate. T55S, R40E, Sec. 26, SW¼ of NE¼.",,,,,,1994,,,,,,,,,,,,
2cda2ee7-8105-495e-ae08-2e67de24d9a3,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""C234DFB3-BA0F-495E-930F-C651300E5FD2"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:36074"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,36074,,,Herb,,,,,USA,,Walton Co.,,,,Mar 1986,23,,,,,,,,,,,,1956-09-23,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Scrub oak barrens.,Plantae | Monocots | Poaceae,USA | Florida | Walton Co.,,,70426,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"At Mossy Head, W of DeFuniak Springs.",,,,,,,,,,,,9,,,,,,ICN,,,C234DFB3-BA0F-495E-930F-C651300E5FD2,,,,,,,,,,,,,Monocots,,,,55138,"R. K. Godfrey, R. Kral",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"At Mossy Head, W of DeFuniak Springs.",,,,,,1956,,,,,,,,,,,,
b6de865e-f332-4b8d-a826-4bbb8f39f638,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""C139D71D-237F-4FFE-9F88-22180EEAC3DA"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:204891"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,204891,,,Herb,,,,,USA,,Manatee Co.,,,,,30,27.4989,-82.5748,,,,,,,,,,1991-10-30,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,,Plantae | Monocots | Poaceae,USA | Florida | Manatee Co.,,,70465,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Lake Manatee State Recreation Area, Along the N side of FL 64 around the entrance to the recreation area, ca. 15 mi. E of Bradenton. T34S, R20E, Sec. 31, SW¼ of SW¼.",,,,,,,,,,,,10,Lake Manatee State Recreation Area,,,,,ICN,,,C139D71D-237F-4FFE-9F88-22180EEAC3DA,,,,,,,,,,,,,Monocots,,,,12038,"B. F. Hansen, R.P. Wunderlin",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Along the N side of FL 64 around the entrance to the recreation area, ca. 15 mi. E of Bradenton. T34S, R20E, Sec. 31, SW¼ of SW¼.",,,,,,1991,,,,,,,,,,,,
0c2b7b1c-5cbf-4443-a22e-aa9cf8d659b3,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""71984445-0972-4B3B-BEA0-75EA7DB7675B"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:168213"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,168213,,,Herb,,,,,USA,,Collier Co.,,,,,17,30.2,-85.6167,,,,,,,,,,1981-09-17,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Dry woods and pineland.,Plantae | Monocots | Poaceae,USA | Florida | Collier Co.,,,70493,,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Rookery Bay National Estuarine Sanctuary, E end of the property E of Powerline Road. T50S, R25E, Sec. 36, SE¼ of NE¼.",,,,,,,,,,,,9,Rookery Bay National Estuarine Sanctuary,,,,,ICN,,,71984445-0972-4B3B-BEA0-75EA7DB7675B,,,,,,,,,,,,,Monocots,,,,9391,"R. P. Wunderlin, A. Robinson, K. Thoemke",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"E end of the property E of Powerline Road. T50S, R25E, Sec. 36, SE¼ of NE¼.",,,,,,1981,,,,,,,,,,,,
e77435b1-5596-4d79-961f-f2677e57dd70,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""8704D57F-8401-4D99-80C6-33F4F206973D"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:20320"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,20320,,,Herb,,,,,USA,,Hillsborough Co.,,,,Mar 1986,02,27.9475,-82.4584,,"{""habit"":""Panicles definitely unilateral before drying, on drying the pedicels are flexuous as in S. elliottii.""}",,,,,,,,1960-10-02,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Sandhill.,Plantae | Monocots | Poaceae,USA | Florida | Hillsborough Co.,,,70406,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,Tampa; University of South Florida Arboretum grounds.,,,,,,,,,,,,10,,,,,,ICN,,,8704D57F-8401-4D99-80C6-33F4F206973D,,,,,,,,,,,,,Monocots,,,,23401,O. K. Lakela,,,,,,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,Tampa; University of South Florida Arboretum grounds.,,,,,,1960,,,,,,,,,,,,
25bbda98-c2d6-4769-813a-f28413ec2826,,,,,,,,,,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""19540C51-EB45-4A01-A8B2-9B92B62D75B2"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:144491"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,PreservedSpecimen,,,144491,,,Herb,,,,,USA,,Flagler Co.,,,,Mar 1986,12,29.4661,-81.2578,,,,,,,,,,1979-10-12,,,,Poaceae,,,,,,,,Sorghastrum,,,,,,,,,,Roadside ditch in pine flatwoods.,Plantae | Monocots | Poaceae,USA | Florida | Flagler Co.,,,70603,,,,,S. L. Hatch,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,"Along S side of FL 100, 3.4 mi W of Bunnell. T12S, R29E, Sec. 12, SE¼ of SE¼.",,,,,,,,,,,,10,,,,,,ICN,,,19540C51-EB45-4A01-A8B2-9B92B62D75B2,,,,,,,,,,,,,Monocots,,,,6671,"B. F. Hansen, R.P. Wunderlin, R.P. Sauleda, D. Richardson",,,,,Fertile,,,,,,Sorghastrum secundum,(Elliott) Nash,,,secundum,,Florida,,,,species,,,,,,,,,,,"Along S side of FL 100, 3.4 mi W of Bunnell. T12S, R29E, Sec. 12, SE¼ of SE¼.",,,,,,1979,,,,,,,,,,,,
